112,55.610808,12.620673,1355946729,1355947629
117,55.619294,12.626090,1355937578,1355945821
134,55.788983,12.525147,1355920200,1355934622
117,55.619217,12.626160,1355831090,1355918390
112,55.610808,12.620673,1355827803,1355829603
117,55.619310,12.626455,1355817011,1355826901
112,55.612287,12.620752,1355812503,1355814303
117,55.619234,12.626215,1355808002,1355809800
112,55.610808,12.620673,1355796303,1355807103
117,55.619193,12.626377,1355793598,1355795397
112,55.610808,12.620673,1355785503,1355792703
117,55.619371,12.626620,1355783700,1355784600
112,55.610808,12.620673,1355766603,1355782803
117,55.619144,12.626091,1355764796,1355765705
112,55.611548,12.620712,1355755803,1355763903
117,55.619223,12.626246,1355750401,1355754896
112,55.610808,12.620685,1355742303,1355749503
117,55.619145,12.626351,1355740497,1355741411
112,55.610803,12.620685,1355738703,1355739603
117,55.619244,12.626257,1355736898,1355737798
112,55.610803,12.620685,1355735103,1355736003
117,55.619152,12.626981,1355733294,1355734199
112,55.612285,12.620762,1355731503,1355732403
117,55.619388,12.626536,1355728801,1355730599
112,55.610803,12.620685,1355722503,1355727903
117,55.619254,12.626223,1355719796,1355721601
112,55.610803,12.620685,1355716203,1355717103
117,55.619158,12.626213,1355713496,1355715300
112,55.610803,12.620685,1355673003,1355710803
117,55.619160,12.626147,1355664898,1355669412
112,55.610803,12.620685,1355656803,1355664003
117,55.619225,12.626364,1355653208,1355655899
112,55.612282,12.620779,1355651403,1355652303
117,55.619155,12.626054,1355648700,1355650500
112,55.610796,12.620696,1355631603,1355647803
86,55.644402,12.615416,1355584803,1355627983
56,55.682385,12.573042,1355577507,1355578415
134,55.786331,12.519760,1355573909,1355574813
117,55.619264,12.626103,1355160102,1355225572
117,55.619236,12.626268,1354813641,1354861263
134,55.782725,12.524128,1354697100,1354809085
117,55.619264,12.626281,1354659482,1354692655
140,55.636221,12.630350,1354639502,1354648343
117,55.619181,12.624422,1354637700,1354638948
134,55.782604,12.524249,1354536900,1354635744
117,55.619268,12.626084,1354467622,1354534768
133,55.666954,12.603756,1354461622,1354465822
134,55.782611,12.524283,1354422022,1354458642
10,55.788359,12.532677,1354410047,1354420824
134,55.786375,12.525730,1354380637,1354404634
133,55.667026,12.604127,1354371622,1354377625
117,55.619270,12.626093,1354307199,1354369822
132,55.666180,12.612554,1354296707,1354301181
133,55.663113,12.601761,1354294448,1354296240
134,55.783553,12.517729,1354259347,1354291440
133,55.667763,12.600763,1354219739,1354256328
117,55.619273,12.626090,1354211338,1354218529
133,55.666987,12.604055,1354207058,1354209528
134,55.784102,12.521567,1354094209,1354203549
133,55.667048,12.604130,1354034033,1354089812
80,55.770195,12.504824,1354029609,1354032235
134,55.782640,12.520685,1353932501,1354028612
145,51.491789,7.452958,1353925881,1353928881
133,55.667672,12.601192,1353923501,1353925281
145,51.491789,7.452958,1353920481,1353922281
144,53.579413,10.028536,1353918681,1353919881
145,51.491789,7.452958,1353889031,1353918081
133,55.667875,12.600486,1353860481,1353886302
42,55.625094,12.602254,1353852084,1353857481
117,55.619271,12.626105,1353788139,1353851481
56,55.682540,12.577168,1353784541,1353785747
134,55.782652,12.524331,1353702885,1353782738
10,55.788566,12.532847,1353689141,1353701738
134,55.783642,12.517934,1353654339,1353688549
145,51.491736,7.452958,1353649538,1353650738
144,53.579684,10.028543,1353647738,1353648883
145,51.491789,7.452958,1353642338,1353647138
144,53.579413,10.028558,1353640538,1353641738
145,51.491789,7.452958,1353633338,1353638083
133,55.667016,12.604159,1353615338,1353631538
117,55.619272,12.626105,1353606340,1353613539
134,55.782632,12.524233,1353487554,1353600941
133,55.667032,12.604144,1353479138,1353485738
145,51.491789,7.452958,1353457538,1353477938
133,55.667059,12.604151,1353447939,1353455138
56,55.677614,12.577067,1353429985,1353438985
133,55.666902,12.604152,1353427585,1353429405
138,55.636344,12.644020,1353423986,1353425785
117,55.619271,12.626105,1353413794,1353422191
134,55.785238,12.520451,1353395787,1353409587
133,55.667044,12.604143,1353344785,1353393088
134,55.779798,12.520634,1353318786,1353341186
133,55.667032,12.604212,1353313985,1353315785
134,55.782639,12.524279,1353211566,1353310385
10,55.788353,12.532708,1353200746,1353210346
140,55.639666,12.634634,1353188146,1353194146
117,55.619265,12.626106,1353172546,1353186946
140,55.635737,12.627558,1353168947,1353170746
133,55.667037,12.604173,1353108966,1353167146
127,55.821182,12.426341,1353085569,1353105007
134,55.782677,12.517957,1353050231,1353080830
133,55.667040,12.604126,1352998049,1353047849
134,55.782618,12.524261,1352789249,1352995634
133,55.667022,12.604167,1352756829,1352786829
134,55.779796,12.520625,1352720960,1352752649
133,55.667013,12.603935,1352660968,1352718549
117,55.619265,12.626112,1352648350,1352659750
42,55.625093,12.602259,1352642950,1352647149
133,55.667044,12.604091,1352572749,1352640747
117,55.619265,12.626103,1352558350,1352570949
134,55.782614,12.521257,1352445336,1352554776
133,55.667042,12.604116,1352403033,1352442634
117,55.619265,12.626096,1352385033,1352400634
141,55.642098,12.632485,1352379653,1352382643
133,55.667054,12.604093,1352307038,1352377253
134,55.782612,12.524316,1352262033,1352304034
10,55.788271,12.532737,1352241468,1352260833
134,55.782592,12.524411,1352224841,1352237450
133,55.667177,12.603926,1352218833,1352221233
117,55.619265,12.626078,1352212233,1352217033
133,55.667164,12.603979,1352208610,1352210433
117,55.619264,12.626113,1352205034,1352206834
0,55.721958,12.445843,1352201433,1352203233
134,55.785037,12.519592,1352184633,1352199626
117,55.619264,12.626124,1352136008,1352181034
42,55.625094,12.602259,1352124033,1352134855
117,55.619025,12.625681,1351912114,1352123434
54,55.682655,12.584898,1351903114,1351909112
56,55.680294,12.574751,1351892916,1351901914
117,55.619322,12.621629,1351874339,1351890512
134,55.782591,12.518178,1351840714,1351869514
133,55.667181,12.604024,1351790256,1351837113
134,55.782055,12.516794,1351766866,1351787857
117,55.619045,12.625758,1351711056,1351760855
134,55.785659,12.518598,1351673256,1351706857
117,55.619025,12.625689,1351612925,1351668713
80,55.771946,12.506199,1351605116,1351608617
134,55.785044,12.519171,1351581714,1351603914
117,55.618988,12.625535,1351530114,1351576314
134,55.779688,12.520404,1351512114,1351527714
117,55.619033,12.625580,1351439314,1351508513
42,55.624628,12.602921,1351433960,1351438330
117,55.618986,12.625451,1351381637,1351432314
41,55.616261,12.611746,1351379842,1351381037
117,55.620295,12.623544,1351338418,1351379224
72,55.564672,12.561948,1351332424,1351336623
117,55.619058,12.625768,1351311418,1351330618
85,55.635885,12.619313,1351309619,1351310817
134,55.786181,12.524919,1351278426,1351306018
10,55.788490,12.532924,1351266420,1351277217
134,55.785743,12.518606,1351230437,1351265837
85,55.636990,12.617197,1351190819,1351226833
117,55.619102,12.625851,1351183018,1351190219
134,55.782645,12.518099,1351163222,1351177631
117,55.619006,12.622237,1351093018,1351158417
134,55.785742,12.518593,1351064817,1351089437
117,55.619027,12.625540,1350997549,1351060618
78,55.669509,12.623883,1350994036,1350995819
117,55.619242,12.625635,1350991017,1350992820
134,55.785249,12.519761,1350973038,1350986817
117,55.618986,12.625452,1350935218,1350968727
127,55.821129,12.426049,1350918000,1350931617
134,55.779683,12.520416,1350902824,1350916618
117,55.619034,12.625616,1350699487,1350900417
86,55.645553,12.612474,1350694695,1350697686
66,55.666364,12.557823,1350686223,1350688622
87,55.656669,12.609173,1350677824,1350684424
117,55.619050,12.625841,1350661022,1350675422
117,55.619004,12.625616,1350591422,1350650822
12,55.639743,12.587919,1350586022,1350589022
11,55.639726,12.588042,1350580622,1350582422
12,55.639755,12.587992,1350578822,1350580022
11,55.639705,12.588650,1350576423,1350578222
117,55.618985,12.625558,1350490622,1350572822
30,55.673673,12.571369,1350473770,1350488222
55,55.674112,12.580386,1350462889,1350472624
117,55.618985,12.625558,1350402422,1350461243
140,55.635753,12.627698,1350399442,1350401822
125,55.630544,12.577479,1350386278,1350396463
117,55.619017,12.625593,1350234464,1350385663
133,55.665470,12.604123,1350229672,1350232665
117,55.619242,12.626077,1350225463,1350229064
42,55.624629,12.602921,1350220642,1350224263
117,55.619020,12.625592,1350176424,1350218864
86,55.645579,12.612463,1350160654,1350173854
117,55.619033,12.625650,1350144455,1350158855
134,55.784139,12.525061,1350022751,1350142228
117,55.618993,12.625505,1349970543,1350018551
134,55.782076,12.516806,1349952300,1349966344
117,55.619050,12.625747,1349883000,1349948845
134,55.785636,12.519130,1349855346,1349881200
117,55.618987,12.625680,1349785018,1349853544
134,55.785202,12.520727,1349760630,1349781415
117,55.618890,12.625577,1349712096,1349758015
134,55.779725,12.520366,1349694424,1349709434
117,55.618944,12.625697,1349573815,1349691415
138,55.637967,12.643805,1349566615,1349572614
140,55.636668,12.630852,1349561214,1349565414
117,55.618949,12.625693,1349520434,1349555815
112,55.613683,12.620891,1349492814,1349519834
134,55.783024,12.522368,1349418070,1349490075
117,55.618976,12.625753,1349362256,1349413256
134,55.781973,12.516661,1349346611,1349359256
117,55.618948,12.625681,1349281367,1349344256
134,55.785667,12.519053,1349250766,1349276561
112,55.610977,12.620898,1349211784,1349245985
138,55.636211,12.644061,1349200934,1349208936
117,55.618958,12.625706,1349190537,1349200328
42,55.624629,12.602922,1349187539,1349189337
